actors,boxoffice,directors,time,title,type
"胡婷,周微,孟雨田",59万,"李杨武,李扬武","2017,01,20",蛋计划,"喜剧,动画,冒险"
"叶鹏,陈奕静,陈欣孺",12万,林溪,"2017,08,25",真爱禁区,爱情
"林依晨,凤小岳,程予希,詹怀云",53万,傅天余,"2017,04,14",爱情冻住了,"喜剧,爱情"
,,"崔健,朴树,刘欢,黄家强,窦靖童","2017,12,31",北京卫视2018环球跨年冰雪盛典,晚会
,,李海蜀,2017,假日特攻,"喜剧,动作,犯罪"
"陈浩民,阚犇犇,涂黎曼,严艺丹",,李国沅,"2017,11,10",青天降妖录,"战争,奇幻,古装"
"张一山,笑嘻嘻,张蓝心,谢依霖",200万,陈玮卿,"2017,12,01",冒牌监护人之寻宝闹翻天,"喜剧,动作"
,,"孙骁骁,汪海林,史航,马薇薇,刘学义","2017,03,06",今夜有剧毒,"脱口秀,喜剧"
"劳米·拉佩斯,奥兰多·布鲁姆,托妮·科莱特,约翰·马尔科维奇",387万,迈克尔·艾普特,"2017,09,22",惊天解密,"动作,悬疑,惊悚"
"胡夏,高泰宇,谢彬彬",,"程中豪,王凯",2017,我与世界只差一个你,"剧情,爱情"
"杜海涛,郭艳,高泰宇,姜潮",,张全欣,"2017,12",奇妙的朋友之萌爱2016,"剧情,喜剧"
"黎明,姚星彤,范雨林,陈观泰",,君子道若水,2017,君子道：上海滩后传,剧情
"梁辰羽,龙馨悦,孙乐天,郑小毛",6万,刘艳杰,"2017,06,09",谁知道,"悬疑,惊悚"
"于谦,黄一琳,汪东城,李立群",179万,米宝,"2017,10,20",坑爹游戏,"剧情,喜剧,家庭"
"郭采洁,杨祐宁,曾志伟,猪哥亮",770万,邱瓈宽,"2017,06,23",我不做大哥好多年,"喜剧,爱情,动作"
"景珂,樊昊仑,上白,周韵茹",212万,樊昊仑,"2017,11,30",你在哪,"剧情,悬疑,犯罪"
"杰弗里·迪恩·摩根,罗伯特·德尼罗,凯特·波茨沃斯,戴夫·巴蒂斯塔",325万,斯科特·曼,"2017,12,08",双面劫匪,"动作,惊悚,犯罪"
"方力申,曾江,徐冬梅,李勤勤",19万,杨健,"2017,11,03",宝贝特攻,"喜剧,动作"
,,,"2017,01,15",走向世界的中国京剧电影——霸王别姬,纪录片
,,,2017,滚蛋吧！肿瘤君,"剧情,喜剧,家庭"
"吕聿来,康凯,赵聪,闫飞龙",60万,白翎,"2017,04,07",惊悚小说,"恐怖,惊悚,悬疑"
,,"李斯丹妮,李好,李响,张纯烨,古巨基","2017,01,28",2017江苏卫视春节联欢晚会,歌舞
,,"杜海涛,陈凯翔,吕宇,王芯芯","2017,03,22",忍者传说之高校争霸,动作
"夏望,唐小然,杨玥",,薛芳民,"2017,05,03",校花生死恋,爱情
"郭九龙,郭凯敏,牛犇",2万,"于长江,于乐","2017,11,20",紫薇飘香,剧情
"詹姆斯·弗兰科,卡米拉·贝勒",,"珍娜·卡瓦列,Luke Haskard",2017,疯狂的鲸鱼,剧情
"金允石,李秉宪,朴海日,高洙",25万美元,黄东赫,"2017,10,03",南汉山城,"剧情,历史,战争"
"金亮,金柯,王威,纵昕芸",,陈诺,"2017,07,05",梦境生死劫,冒险
,,"黄恩茹,陈倩楠,李梓,傅汉源,李想","2017,10,06",有言在仙,"剧情,喜剧,爱情"
"鲁诺,姚岗,薛小冉",,孙周,"2017,01,04",铁树银花,短片
"张洋,吴凡,唐泽宗,陈新月",247万,张恒,"2017,09,16",真假森林王,"喜剧,动画,家庭"
"白举纲,连奕名,洪剑涛,王泷正",1645万,徐兵,"2017,06,23",缉枪,"剧情,动作,犯罪"
"李抒航,张定涵,徐少强,何昊阳",18万,李抒航,"2017,07,14",片甲不留,剧情
"艾伦,王自健,田亮,胡杏儿",712万,王宁,"2017,03,10",玛格丽特的春天,"喜剧,爱情"
"徐源,晨媛儿",,刘艳臣,"2017,10",野百合女孩,剧情
"张美娟,赵梦娇,陈大刚,刘浏",1394万,杨广福,"2015,12,12",咕噜咕噜美人鱼,"喜剧,动画,冒险"
,,"王泊文,李春嫒,李柏谊","2017,01,17",生有余罪,"剧情,悬疑,犯罪"
"姚雨鑫,谢容儿,岳文龙,王翼鹏",121万,陆诗雷,"2017,04,14",怨灵宿舍之人偶老师,"恐怖,惊悚,悬疑"
"高姝瑶,范植伟",104万,徐艺华,"2017,08,28",一路向爱,"剧情,爱情"
,,"赵君,孙锡堃,曹艳艳,张志宏,林继东","2017,01,09",都是为你好,剧情
,,"孙晔,李敏妍,周帅","2017,10,05",秦时明月之医者入世,"剧情,动画"
"王李丹妮,郭艳,倪大红,南笙",58万,邢博,"2017,04,27",夜闯寡妇村,"惊悚,悬疑,情色"
"黄奕,范逸臣,沈梦辰,韩承羽",49万,刘欣翰,"2017,11,03",识色，幸也,"剧情,爱情"
"李天佑,王小源,胡洋,吴琼",,何子强,"2017,08,04",人间大炮,"喜剧,战争"
"马可,李毓芬,张思帆,游游",21万,张显,"2017,09,22",请勿靠近,"惊悚,悬疑,冒险"
,,"彭皓锋,刘玉翠","2017,02,28",七娃捉妖记,"奇幻,冒险,古装"
"昆凌,苗圃,王鸥,王学圻",,王学圻,2017,以父之名,剧情
,,,"2017,01,27",新大头儿子和小头爸爸之年的味道,动画
,,,"2017,04,21",阴阳魔师,"喜剧,爱情,奇幻"
"吴耀汉,钱小豪,赵东昊,瑞塔·维泽尔",,刘观伟,"2017,02,26",天师归来,"惊悚,奇幻"
,,林云翔,"2017,03,12",美女食人族,"剧情,喜剧,爱情,冒险"
"王千源,余男,南宫珉,潘斌龙",377万,夏钢,"2017,03,10",夜色撩人,"剧情,悬疑,犯罪"
,,马梦乔,"2017,03,03",狗眼看阴阳4涅槃重生,"剧情,喜剧"
,,"陈玉勇,付赫安琪,王蕾","2017,12,04",人鬼交易所2,"喜剧,惊悚,恐怖"
"张蓝艺,刘一辰,刘洛汐,林奕菲",470万,摩撒利,"2017,03,17",通灵姐妹,"惊悚,恐怖"
"刘青,李浩轩,白瑶,贲蓝琪",214万,李耀东,"2017,07,28",夜半凶铃,"恐怖,悬疑"
,,皮逸嘉,"2017,01,19",西游记之真假公主,"喜剧,奇幻,古装"
,,鞠婧祎,"2017,12,27",StarLight·星梦之光 花与泪的绽放,"纪录片,短片"
"陈圆,刘俐儿,宋伟,聂晶磊",308万,陆诗雨,"2017,06,09",碟仙之毕业照,"恐怖,惊悚,悬疑"
"姚雷,郭盛,李姗姗,谢昀杉",798万,邓伟锋,"2017,02,05",萤火奇兵,"喜剧,动画,奇幻"
,,,2017,神笔马良,武侠
"庄崧冽,毛继鸿,钱小华",142万,"施秋荣,胡弦","2017,06,10",内心引力,纪录片
,,"钟一宪,陈丽玲","2017,06,19",僵尸英雄2古墓传说,"剧情,惊悚,奇幻"
"廖启智,林耀声,胡子彤,潘灿良",374万,陈志发,"2017,04,07",点五步,"剧情,运动"
"董勇,刘桦,曹曦文,胡明",,高则豪,"2017,07,22",杀瓜,剧情
"施展,文梦洋,兰岚,廖越",153万,欧阳奋强,"2017,03,10",诡眼,"恐怖,惊悚,悬疑"
,,"谢坤达,翁滋蔓,欧弟,赵正平","2017,03,16",美人清除计划,"喜剧,动作,科幻,悬疑"
"张涵予,杜淳,甘婷婷",,"鞠觉亮,王艺",2017,水浒传之行者武松,"剧情,动作,传记"
"张超,孔宋今,辛芷蕾,赵文瑄",,宁奕,2017,三重魅影,"爱情,悬疑"
"阿诺德·施瓦辛格,玛姬·格蕾斯,斯科特·麦克纳里,朱达·纳尔逊",97万,艾略特·莱斯特,"2017,12,01",空难余波,"剧情,惊悚"
"王嘉,萧浩冉,韦礼安,卢燕",17万,丑丑,"2017,11,17",侗族大歌,"剧情,爱情"
"范逸臣,车永莉,龚格尔,董立范",10万,李柯,"2017,05,26",黑白照相馆,喜剧
"郑国霖,祁心蕊,十九号,程皓枫",130万,李南,"2017,08,18",我是谁的宝贝,"剧情,犯罪,家庭"
"陈圆,奇凌,郑文杰,黄菀乔",377万,李斌,"2017,09,08",诡域新娘,"惊悚,恐怖"
,,,"2017,01,13",青城僵尸,
"杨思琦,李铭顺,张可颐,刘心悠",184万,高志森,"2017,06,16",女人永远是对的,"喜剧,爱情"
"孙坚,陈燃,汪洋,王学敏",56万,颢然,"2017,09,08",蜜月计划,"喜剧,爱情"
"马志威,王敏奕,符龙飞,林雪",215万,叶曦,"2017,09,15",初恋日记,"剧情,喜剧,爱情"
"王俊凯,易烊千玺,王源",,安竹间,"2017,11,11",萌主的考验,短片
,,,"2017,01,07",封神战记3：武动苍穹,"喜剧,奇幻"
"宣言,任晗,王远达,马书良",,王海,"2017,05,30",创梦时代,"华语,爱情,普通话,网络大电影,独播"
"文卓,朱佳希,李渊,李炳渊",149万,朱林森,"2017,02,17",血伞凶灵,"爱情,惊悚"
"田小洁,耿黎明",,钱泠泠,"2017,03,08",我的上高,"剧情,战争"
,,"刘青,王璐瑶,董立范",2017,恐怖游戏之死亡来电,"剧情,爱情,悬疑,惊悚"
,,"田馥甄,张碧晨,林宥嘉,于朦胧,王嘉尔","2017,07,19",2017亚洲金曲大赏,音乐
,,"卜冠今,王今心","2017,06,04",消失的嫌疑人,"悬疑,犯罪"
"博尔吉特,巴多,李雨秦,李东艾",84万,牟天翔,"2017,11,24",炸裂青春,"剧情,运动"
李坤,,陈国,2017,人熊森林,奇幻
"刘天宝,江兰萱,何柔熹",,"昆汀,邓安东","2017,11,17",活死人入侵,"爱情,动作,科幻"
,,"立花慎之介,猪口有佳","2017,12,22",巧克力与香子兰,"剧情,动画"
,,薛之谦,"2017,08,04",2017，再见美好,短片
"许秋阳,凡小,果衫,陈新",,蒋叶峰,"2017,10,01",大熊猫传奇,"剧情,动画,悬疑"
"黄海冰,王彦华,李菁,李奔",12万,冯超,"2017,11,24",玩命大师,喜剧
"李一君,郑博元,汪泽坤,周爽丽",7万,连子,"2017,06,16",我的青春你来过,"剧情,爱情"
"黄恺杰,王奕瑾,范逸臣,钱柏渝",872万,王毓雅,"2017,05,12",以爱为名,"剧情,爱情"
"程媛媛,高海",,秦教授,"2017,01,13",盗墓迷情之千年王妃,"爱情,悬疑"
"黄渤,季冠霖,宣晓鸣,周志强",2525万,刘可欣,"2012,05,28",摩尔庄园2：海妖宝藏,动画
"覃炜,刘頔,张峰硕,桑娜",,麦田,"2017,03,23",西游之牛魔王,"喜剧,动作,爱情,奇幻"
"齐如意,侯桐江,王光辉",4万,"陶盟喜,杨晟虔","2017,04,21",我的青春永不逝,"剧情,传记"
"辉灿,何乙轩,周昕妤,郭亚菲",592万,王俊潾,"2017,03,03",惊魂绣花鞋,"剧情,惊悚,悬疑"
"赵鸿飞,苏倩薇,栾浚威,赵杰",,范冬雨,"2017,01,03",暗器,"动作,武侠"
"张艾嘉,陈泽耀,叶朝明,陈彦雯",,陈胜吉,"2017,06,21",分贝人生,剧情
,,徐浩峰,2017,天涯明月刀,"动作,武侠,古装"
吴永淦,,余斌,"2017,10,20",幸福转身,爱情
,,"付然,李彦,王婧晶,余铭轩","2017,04,07",53号白公馆之双生姐魅花,"剧情,爱情,悬疑,惊悚"
"张敬轩,郝蕾,林雪",44万,陈果,"2017,11,24",灿烂这一刻,"剧情,家庭"
"卢靖姗,凯尔·杜拉,范立美,Natasha Dewhurst",,克里斯托弗·泰德里克,"2017,09,01",四月花,"喜剧,爱情,悬疑"
"代旭,李晨浩,衣云鹤,张隽溢",99万,裘仲维,"2017,08,03",谁是球王,"剧情,喜剧,运动"
,,"张旭洲,傅汉源,徐言雨,黄靖翔,鲍明","2017,07,14",热血杨家将,"历史,奇幻,古装"
"陶奕希,李俊濠,陈荣达",,"潘礼平,邹江","2017,08,28",小戏骨：放开那三国,"剧情,家庭,历史,战争"
"唐文龙,王一楠,任正斌,傅斌",559万,郭松,"2017,04,25",和田玉传奇,"剧情,悬疑,冒险"
"林家栋,陈静,孙耀威,张可颐",37万,黄国辉,"2017,06,09",此情此刻,"剧情,爱情"
"蒂尔曼·多布勒,Shannon Conley,Christian Gaul",234万,"托比·格恩科尔,雷扎·梅马里","2017,09,22",理查大冒险,"喜剧,动画,冒险"
"陈浩民,薛佳凝,罗兰,王皓祯",473万,张洋,"2017,06,16",借眼,"惊悚,悬疑,犯罪"
"查澈威·德查拉朋,素帕娜·吉塔勒拉",,杨凯渊,"2017,06,15",爱尚泰国,喜剧
"曾帅,苗青,卓凡,武虹言",233万,王良,"2017,04,28",午夜惊魂路,"惊悚,恐怖"
"陈天星,江若琳,贾盛强,罗蓝山",222万,胡艺川,"2017,06,30",乡关何处,剧情
,,,2017,盗钥匙的方法,喜剧
"孙博,刘雪涛,徐唯,李昊泽",33万,宋灏霖,"2017,11,10",猪太狼的夏天,"剧情,喜剧"
,147万,"董大可,马元","2017,06,01",功夫小兔侠,"喜剧,动画"
,,鞠婧祎,"2017,06,18",鞠婧祎“等不到你”生日会,"纪录片,音乐"
"蒋欣,九孔,秦沛,黄品源",76万,李金瀚,"2017,06,09",麻辣学院,"喜剧,剧情"
"殷果儿,姜星丘,任青安,陈嘉敏",502万,陆诗雷,"2017,01,06",恐怖理发店,"爱情,惊悚,悬疑"
"王德顺,李纯,班杰,徐明辉",10万,张柏瑞,"2017,04,07",海角有个五店市,"剧情,爱情"
"郑智勋,齐浠儿,王雅静,陈承",,高跃铭,"2017,08,22",我的舞林江湖,"剧情,喜剧,爱情"
"刘牧,吴冰,王艺涵,李泽同",7万,张艺飞,"2017,06,01",北极星,"喜剧,家庭"
"甘于晓雪,于博宁,杨祖青,尹大为",1011万,陈海帆,"2017,06,09",异兽来袭,"惊悚,科幻,灾难"
"汤唯,张涵予",,高群书,2017,许我向你看,爱情
"黎灼灼,尚冠武,恒励",1万,"朱石麟,贺孟斧","2017,10,27",艺海风光一：电影城,剧情
"彭波,衣世雄",,李军林,"2017,11,17",喜神之赶尸风云,
,,,"2017,05,12",女总裁的王牌高手,动作
,,高群书,"2017,10",猎狐行动,"剧情,动作,犯罪"
,,,2017,电竞英雄,剧情
,,,"2017,02,08",2016年度感动中国人物颁奖典礼,
朱庭辰,,黄龙芳,"2017,09,28",奇异画师,"剧情,奇幻"
"蔡国强,蔡文悠,蔡文浩,张艺谋",210万,凯文·麦克唐纳,"2017,09,22",天梯：蔡国强的艺术,纪录片
,,韩寒,"2017,10",天空制造,"剧情,喜剧,科幻"
,,高群书,2017,太平洋大劫杀,"动作,剧情"
"李易峰,焦俊艳",,黄进,"2017,03,22",看不见的TA之时间裂缝,短片
,,李耕,"2017,07,31",交易之香水有毒,"剧情,爱情,家庭,奇幻"
"卢宇静,余浩瑞,郑欣雨,崔璨",,回宇,"2017,04,14",魔游纪3：天都暗潮,"剧情,奇幻,冒险"
,,"刘名凯,苏鑫,沈思吉","2017,02,17",那女孩真帅,"剧情,爱情"
"卢宇静,崔璨,阳蕾,李彩瑞",,回宇,"2017,04,28",魔游纪4：白骨之姬,"剧情,动作,冒险,古装"
,,"鞠婧祎,黄婷婷,费沁源,陆婷,赵粤","2017,07,29",“我心翱翔”SNH48 GROUP第四届偶像年度人气总决选演唱会,"音乐,歌舞,真人秀"
"叶青,贾景晖,林爽,李少亭",,邢键钧,"2017,01,11",缞神契约,"喜剧,爱情"
"姜潮,张嘉倪,金恩圣,马春瑞",370万,郑仕明,"2017,10,20",青春逗,"喜剧,爱情"
,,李莎旻子,"2017,09,08",快乐男声2017 粉丝答谢演唱会,真人秀
"杨小兰,尹菲,陈洁怡",,"桑木天,刘博文","2017,06,30",哀乐女子天团,"剧情,音乐"
,,"闫彦龙,王放,唐小然","2017,11,09",月·色,"剧情,爱情"
,,"吴大维,袁紫侨","2017,12,21",世界第一系列之赌神VS超能力者,"剧情,喜剧,动作,悬疑,犯罪"
"罗格·杰克逊,陆川,南希·苏利文,姚晨",485万,里昂珀多·阿格拉,"2017,09,09",怪物岛,"喜剧,动画,冒险"
李志,,赵可儿,"2017,08,18",我们的叁叁肆 陕宁篇,纪录片
"伊娜,许林,郭若寒,王瑄",315万,高育新,"2017,05,12",碟仙前传,"恐怖,惊悚"
"布丽特·罗伯森,乔什·加德,丹尼斯·奎德,佩吉·利普顿",6.07亿,拉斯·霍尔斯道姆,"2017,03,03",一条狗的使命,"剧情,喜剧,家庭"
"史蒂夫·卡瑞尔,克里斯汀·韦格,崔·帕克",10.38亿,"皮埃尔·柯芬,凯尔·巴尔达","2017,07,07",神偷奶爸3,"喜剧,动画,冒险"
"茱蒂蒙·琼查容苏因,依莎亚·贺苏汪,披纳若·苏潘平佑,查侬·散顶腾古",2.71亿,纳塔吾·彭皮里亚,"2017,10,13",天才枪手,"剧情,悬疑,犯罪"
"江一燕,赵汉唐,达哇桑周,洛桑群培",1.04亿,赵汉唐,"2017,11,03",七十七天,"剧情,冒险"
"尚雯婕,鲍春来,曾舜晞",5.21亿,"丁亮,林永长","2017,01,28",熊出没·奇幻空间,"动画,冒险"
"马云,李连杰,袁和平,洪金宝",,文章,"2017,11,11",功守道,"动作,短片"
"范·迪塞尔,甄子丹,迪皮卡·帕度柯妮,吴亦凡",11.25亿,D·J·卡卢索,"2017,02,10",极限特工：终极回归,"动作,惊悚,冒险"
"杰拉德·巴特勒,吉姆·斯特吉斯,艾比·考尼什,亚历山德拉·玛丽亚·拉娜",4.34亿,迪安·德夫林,"2017,10,27",全球风暴,"动作,惊悚,灾难"
"彭于晏,倪妮,余文乐",6.97亿,"郭子健,黄智亨","2017,07,13",悟空传,"剧情,动作,奇幻"
"大鹏,倪妮,李治廷,周冬雨",3.00亿,袁和平,"2017,12,14",奇门遁甲,"喜剧,动作,奇幻"
"王大陆,张天爱,任达华,盛冠森",1.14亿,杨磊,"2017,08,11",鲛珠传,"喜剧,动作,奇幻"
"徐璐,彭昱畅,刘泳希,骆明劼",6487万,王冉,"2017,07,20",闪光少女,"剧情,喜剧,音乐"
"刘烨,朱亚文,黄志忠,王景春",4.04亿,刘伟强,"2017,07,27",建军大业,"剧情,历史"
"瑞恩·高斯林,艾玛·斯通,约翰·传奇,J·K·西蒙斯",2.47亿,达米恩·查泽雷,"2017,02,14",爱乐之城,"剧情,爱情,歌舞"
"颜丙燕,李乃文,曹可凡,刘敏涛",,余海果,2017,许三观卖血记,剧情
"王学圻,陈瑾,墨阳,陈西贝",1.07亿,苗月,"2017,10,13",十八洞村,剧情
"李珈西,上白,张洛晨,丁宏",5万,李珈西,"2017,07,14",山无棱天地合,"喜剧,爱情"
"唐小喜,路知行,张璐,张伟",1041万,刘可欣,"2015,01,01",龙骑侠,"动画,冒险,奇幻"
,,"迪玛希·库达依别列根,蔡依林,王祖蓝,华少,杨颖","2017,12,30",浙江卫视领跑2018演唱会,真人秀
贾峰,,贾峰,"2017,05,17",悟空前传,
,,"舒格热,杜琛,王瑞儿,李牧芸","2017,04,24",葫芦奇谭之六娃的秘密,剧情
,,,"2017,08,25",零,"剧情,短片"
,,杨旻咏,"2017,05,31",校花隔壁的流川枫,"爱情,喜剧,普通话,纯爱,网络大电影"
"王漪淼,卜冠今,李豪,屈绍春",10万,王艺珺,"2017,11,28",星期8,"剧情,奇幻"
"劳伦·卡斯波特森,费德里克·博内里,亚历山大·坎贝尔,班尼特·卡特塞德",,Ross MacGibbon,"2017,12,16,16,30",罗密欧与朱丽叶,"剧情,爱情,舞台艺术"
,,安德斯·穆斯切蒂,2017,太空堡垒,"动作,科幻,冒险"
"岳红,陈西贝",,苗月,"2017,12,18",家园,喜剧
"张杨果而,孔琳,彭浩锋,李颖",681万,邵进,"2017,11,23",一路绽放,剧情
,,"彭紫烊,刘忻,陈汉典,洪倩,张晓钰","2017,07,16",热血少女,"剧情,喜剧,动作"
"鲁芬,狄威,陈观泰,安德鲁·达兹",8万,罗棋,"2017,04,07",鸡飞狗跳,"喜剧,冒险"
,,"崔文璐,都钊","2017,02",移动心迷宫,"悬疑,惊悚,恐怖"
"姚雨鑫,谢容儿,薇拉贝儿,曲馨雅",268万,陆诗雷,"2017,04,01",怨灵宿舍之白纸女生,惊悚
"马雪阳,李健仁",,董伟,"2017,03,29",特工学姐007,"剧情,喜剧,动作,爱情"
"朱军,董卿,康辉,朱迅",,杨东升,"2017,01,27",2017年中央电视台春节联欢晚会,真人秀
"童苡萱,杜奕衡,曹帅",54万,"张建成,俞晓航","2017,08,18",绝技情缘之艺魂,"剧情,爱情"
,,本尼西奥·德·托罗,2017,派拉蒙未定名影片,剧情
,,"鞠婧祎,许佳琪,赵粤,黄婷婷,邱欣怡","2017,01,07",SNH48第三届年度金曲大赏,"音乐,歌舞"
"刘佩琦,刘园园",,方军亮,"2017,10,17",守边人,剧情
,,"李映辉,陈正道",2017,循环,"剧情,悬疑"
"闫妮,杜天皓,宋伊人,张亦驰",1007万,黄美娜,"2017,05,20",美容针,"剧情,喜剧,爱情"
"克里斯·帕拉特,佐伊·索尔达娜,戴夫·巴蒂斯塔,范·迪塞尔",6.86亿,詹姆斯·古恩,"2017,05,05",银河护卫队2,"动作,冒险,科幻"
"张震,杨幂,张译,雷佳音",2.66亿,路阳,"2017,07,19",绣春刀II：修罗战场,"动作,古装,武侠"
"王俊凯,迪丽热巴,董子健,李鸿其",2.23亿,韩杰,"2017,12,29",解忧杂货店,"剧情,奇幻"
"岑日珈,庄思敏,崔碧珈,曾淑雅",1万,蔡洁铃,"2017,11,17",恋爱之瘾,"喜剧,爱情"
"马里奥·卡萨斯,阿娜·瓦格纳,何塞·科罗纳多,芭芭拉·蓝妮",1.73亿,奥里奥尔·保罗,"2017,09,15",看不见的客人,"犯罪,悬疑,惊悚"
"庄鹃瑛,林忠谕,陈玫希,姜圣民",137万,魏德圣,"2017,06,16",52赫兹，我爱你,"爱情,音乐"
"艾玛·沃特森,丹·史蒂文斯,卢克·伊万斯,乔什·加德",5.90亿,比尔·康顿,"2017,03,17",美女与野兽,"爱情,奇幻,歌舞"
"大鹏,乔杉,古力娜扎,李鸿其",4.59亿,大鹏,"2017,09,29",缝纫机乐队,"剧情,喜剧,音乐"
"佟瑞欣,王诗槐,刘小锋",20万,"王兴东,田水泉","2017,11,20",邹碧华,剧情
"甄子丹,刘德华,姜皓文",5.77亿,"王晶,关智耀","2017,09,30",追龙,"动作,犯罪"
"休·杰克曼,帕特里克·斯图尔特,达芙妮·基恩,波伊德·霍布鲁克",7.30亿,詹姆斯·曼高德,"2017,03,03",金刚狼3：殊死一战,"动作,冒险,科幻"
"Aamir Hussain Khan,沙克希·坦沃,法缇玛·萨那·纱卡,桑亚·玛荷塔",12.99亿,涅提·蒂瓦里,"2017,05,05",摔跤吧！爸爸,"喜剧,动作,家庭"
"菲丽希缇·琼斯,迭戈·卢纳,艾伦·图代克,甄子丹",4.77亿,加里斯·爱德华斯,"2017,01,06",星球大战外传：侠盗一号,"动作,冒险,科幻"
"盖尔·加朵,克里斯·派恩,罗宾·怀特,丹尼·休斯顿",6.10亿,派蒂·杰金斯,"2017,06,02",神奇女侠,"动作,冒险,奇幻"
"艾伦,马丽,沈腾",22.13亿,"宋阳,张吃鱼","2017,09,30",羞羞的铁拳,"喜剧,奇幻"
"安东尼·冈萨雷斯,本杰明·布拉特,盖尔·加西亚·贝纳尔",12.12亿,"李·昂克里奇,阿德里安·莫利纳","2017,11,24",寻梦环游记,"动画,冒险,家庭"
"松本梨香,大谷育江,市川染五郎,牧口真幸",2565万,汤山邦彦,"2017,11,11",精灵宝可梦：波尔凯尼恩与机巧的玛机雅娜,"动画,冒险,奇幻"
"本·阿弗莱克,亨利·卡维尔,盖尔·加朵,杰森·莫玛",6.91亿,扎克·施奈德,"2017,11,17",正义联盟,"动作,冒险,科幻"
"黄轩,苗苗,钟楚曦,杨采钰",14.23亿,冯小刚,"2017,12,15",芳华,"剧情,爱情,战争"
"克里斯·海姆斯沃斯,凯特·布兰切特,汤姆·希德勒斯顿,马克·鲁法洛",7.44亿,塔伊加·维迪提,"2017,11,03",雷神3：诸神黄昏,"动作,冒险,奇幻"
"马克·沃尔伯格,安东尼·霍普金斯,乔什·杜哈明,劳拉·哈德克",15.51亿,迈克尔·贝,"2017,06,23",变形金刚5：最后的骑士,"动作,冒险,科幻"
"范·迪塞尔,杰森·斯坦森,道恩·强森,米歇尔·罗德里格兹",26.71亿,F·加里·格雷,"2017,04,14",速度与激情8,"动作,惊悚,犯罪"
"韩庚,郑恺,于文文,曾梦雪",19.42亿,田羽生,"2017,12,29",前任3：再见前任,"喜剧,爱情"
"汤姆·赫兰德,迈克尔·基顿,小罗伯特·唐尼,玛丽莎·托梅",7.75亿,乔·沃茨,"2017,09,08",蜘蛛侠：英雄归来,"动作,冒险,科幻"
"吴京,弗兰克·格里罗,吴刚,张翰",56.83亿,吴京,"2017,07,27",战狼2,"动作,战争"
"孙洪涛,茹萍,艾丽娅",51万,"郑华,潘钧","2017,10,17",南哥,"剧情,传记"
"朱颜曼滋,邱雨铄,李京旭,张欣琦",,吕柯憬,2017,早安公主,剧情
"徐浩峰,廖凡,宋佳",,"何思思,何思思","2017,12,18",挟刀揉手——电影《师父》纪实,纪录片
"詹妮弗·劳伦斯,克里斯·帕拉特,麦克·辛,劳伦斯·菲什伯恩",3.14亿,莫滕·泰杜姆,"2017,01,13",太空旅客,"爱情,冒险,科幻"
"陈玺旭,高叶,任素汐,楼云飞",1369万,李雨禾,"2017,05,12",提着心，吊着胆,"喜剧,悬疑,犯罪"
,,"梁俊一,傅杨杨,兔兔,阎玺",2017,疾风之赛道宝贝,"动作,爱情"
,,付春剑,"2017,09,11",代雪说电影,
"艾玛·罗伯茨,戴夫·弗兰科,艾米丽·梅德",1294万,"亨利·朱斯特,阿里尔·舒曼","2017,01,06",玩命直播,"动作,冒险,惊悚"
"范伟,殷桃,张超,史依弘",777万,梅峰,"2017,11,21",不成问题的问题,剧情
"王凯,张鲁一,林心如,叶祖新",4.02亿,苏有朋,"2017,03,31",嫌疑人x的献身,"剧情,爱情,悬疑"
,,"李健仁,刘振安","2017,04,21",杀手如花,
"小栗旬,菅田将晖,桥本环奈,长泽雅美",8143万,福田雄一,"2017,09,01",银魂 真人版,"剧情,喜剧,科幻"
"邓超,彭于晏,赵丽颖,高华阳",10.46亿,韩寒,"2017,01,28",乘风破浪,"剧情,喜剧,冒险"
